pattern,offset
556063,4832109
185630,4832097
415342,4832089
198914,4831826
731959,4831652
702031,4831577
626715,4831494
539510,4831407
730286,4831396
281244,4831332
587739,4831232
348700,4831113
418068,4830986
773070,4830755
447893,4830577
840239,4830556
562615,4830265
676154,4830247
569832,4830219
747245,4830148
379027,4829995
149328,4829869
507524,4829829
361865,4829702
056601,4829683
165794,4829516
323068,4829425
448655,4829391
224529,4829029
871893,4828909
061652,4828881
811706,4828682
648651,4828532
577795,4828496
153241,4828445
516246,4828370
539196,4828223
045954,4828206
501247,4828143
887911,4828059
756224,4827853
505148,4827817
783960,4827796
659912,4827729
115010,4827649
505121,4827585
560334,4827495
752334,4827417
341654,4827057
744998,4826927
464482,4826871
494351,4826817
120837,4826783
793869,4826708
158566,4826548
768791,4826378
662304,4826216
175165,4826001
745680,4825932
621336,4825483
532759,4825232
679025,4825120
148626,4825101
698698,4825094
572509,4824936
994505,4824892
829447,4824876
697112,4824697
353501,4824586
048540,4824500
530944,4824476
000431,4824375
881863,4824324
054707,4824106
503585,4824046
368575,4823916
500539,4823743
415835,4823549
495772,4823542
483901,4823513
831095,4823469
079567,4823402
174836,4823360
128879,4823320
642278,4822986
211642,4822983
697051,4822817
867502,4822743
569292,4822707
532710,4822637
216834,4822591
737914,4822581
239273,4822577
401607,4822332
313577,4822086
542142,4822015
597376,4821951
462659,4821947
099559,4821841
563688,4821703
310384,4821693
164022,4821566
358546,4821512
750106,4821137
956397,4821086
217535,4821076
422442,4820987
660385,4820799
224581,4820680
273483,4820603
507569,4820480
235075,4820478
585089,4820260
085340,4820215
005914,4820123
038103,4820117
471208,4819911
720522,4819740
177436,4819567
228857,4819485
847221,4819405
671871,4819099
729402,4818895
318832,4818644
773546,4818624
425488,4818541
158861,4818355
826521,4818315
552213,4818299
400321,4818247
110005,4818183
347154,4818116
203859,4818028
958063,4817832
855581,4817726
952812,4817365
884250,4817133
351391,4817040
649283,4816916
708507,4816702
615774,4816389
139950,4816267
512206,4816255
361587,4815571
699530,4815537
591824,4815375
569215,4815215
960376,4815165
346617,4815125
681463,4814904
371702,4814861
941549,4814847
692359,4814751
906923,4814749
701689,4814489
982341,4814418
469744,4814203
578706,4814101
434403,4813952
806324,4813853
842228,4813758
781495,4813572
844485,4813117
441458,4812824
007072,4812426
627506,4812355
957203,4812153
203217,4812135
537067,4812057
562904,4812006
616358,4811843
847846,4811838
571840,4811657
610882,4811640
643607,4811553
044447,4811396
931876,4811359
459112,4811296
767028,4811068
550036,4810808
074467,4810753
870199,4810581
235656,4810507
853917,4810246
049046,4810145
512938,4810099
540214,4810078
862294,4810071
917326,4809980
163525,4809668
986269,4809613
269091,4809565
574563,4809486
584761,4809448
422583,4809282
943844,4809095
776157,4808991
847140,4808970
802522,4808940
133772,4808717
362816,4808331
087945,4808158
324183,4807832
490436,4807804
751883,4807777
144428,4807686
817528,4807310
980367,4807004
332262,4806904
849230,4806853
049708,4806809
659343,4806792
057780,4806571
325825,4806337
637365,4806248
983254,4806192
151650,4806102
938394,4805953
640313,4805928
052997,4805595
888156,4805558
129886,4805505
019811,4805481
762982,4805461
428794,4805413
967746,4805184
051050,4805069
867183,4804960
407260,4804932
325379,4804702
595585,4804687
221843,4804631
940293,4804617
114326,4804462
579717,4804416
869436,4804118
595859,4804059
757518,4803998
704608,4803833
746510,4803750
791017,4803624
694595,4803546
737145,4803284
575474,4803127
504237,4802937
844424,4802866
962480,4802816
646442,4802768
273424,4802713
662734,4802711
766307,4802568
845978,4802451
718677,4802357
260926,4802242
118404,4802217
412042,4802147
505310,4801837
608508,4801818
582882,4801798
944006,4801676
419119,4801626
904928,4801300
225126,4801006
116974,4800993
749467,4800738
776104,4800679
377610,4800678
288404,4800636
811180,4800122
693744,4799853
554756,4799792
440565,4799115
204542,4798996
632647,4798978
893981,4798863
913844,4798803
152441,4798643
202189,4798509
063141,4798282
343600,4798139
581963,4797955
584559,4797832
741621,4797697
019896,4797504
748191,4797472
894351,4797354
189435,4797353
724073,4797307
591378,4797240
623889,4797184
464593,4796901
723824,4796896
409181,4796859
505636,4796772
454387,4796667
058915,4796646
997186,4796522
758273,4796212
202076,4796170
626115,4796039
086802,4795890
589208,4795763
338354,4795747
214748,4795714
952604,4795660
687918,4795583
550154,4795545
059740,4795297
643231,4795095
997165,4795047
761738,4795033
654501,4794907
622142,4794760
441738,4794301
575138,4794128
873482,4794071
640795,4793954
165224,4793749
059782,4793739
457361,4793352
641172,4793326
354426,4793214
385436,4793001
807881,4792974
720331,4792893
056624,4792804
124030,4792771
061240,4792769
520485,4792727
205461,4792687
356770,4792645
541055,4792618
907482,4792596
482212,4792489
948221,4792488
792714,4792391
371132,4792321
106464,4792130
186668,4792093
296148,4792074
622961,4792072
211778,4791878
125703,4791809
341442,4791757
280030,4791608
329288,4791557
903601,4791417
698627,4791358
949112,4791283
927110,4791218
679271,4791216
806809,4791142
599228,4791103
775992,4791101
677361,4791088
800775,4790978
915080,4790974
426326,4790946
344730,4790908
012028,4790897
079012,4790894
960657,4790872
960277,4790694
742918,4790666
628453,4790482
620644,4790423
282813,4790035
330953,4790015
752323,4789849
450664,4789796
903991,4789688
325503,4789409
101635,4789383
641394,4789371
221722,4789292
443868,4789111
861344,4789037
807741,4789025
153680,4789021
343959,4788978
429535,4788901
839903,4788808
433332,4788664
630672,4788623
067533,4788555
442480,4788395
248620,4788387
491870,4788315
566934,4788297
519068,4788237
662845,4788172
203041,4787995
488493,4787973
655936,4787872
113159,4787731
497100,4787588
422972,4787529
484565,4787467
649111,4787456
905786,4787418
511424,4787364
787194,4787133
968874,4787056
685121,4786989
008920,4786909
668598,4786811
504334,4786718
758550,4786665
594031,4786374
359403,4786373
651084,4786196
795234,4785910
744904,4785843
528603,4785717
974895,4785551
741469,4785242
203363,4785159
285240,4785137
842728,4785133
619162,4785080
270281,4784665
200318,4784653
480416,4784376
661064,4784275
014390,4784221
579483,4783981
214010,4783649
204291,4783486
591910,4783406
983299,4783254
451663,4783189
171882,4783110
321718,4783108
601922,4783057
454153,4783042
853852,4782988
835161,4782970
340548,4782965
880753,4782672
581165,4782442
038228,4782408
954751,4782399
476954,4782396
025363,4782381
959909,4782159
860683,4782088
214540,4782006
229343,4781965
456353,4781761
632472,4781595
845743,4781544
153417,4781522
556893,4781394
107203,4781301
584822,4781218
851608,4781154
726961,4781134
651626,4781095
796046,4781058
967126,4780765
497600,4780604
683923,4780596
419220,4780276
795372,4780176
332259,4779640
498882,4779568
765457,4779368
769711,4779333
278352,4779236
402051,4778894
164522,4778792
804093,4778780
748121,4778509
927689,4778193
809616,4778177
568162,4778016
625646,4777995
914469,4777903
059849,4777569
828975,4777511
922874,4777495
412861,4777344
026226,4777249
934623,4777150
799385,4776835
945080,4776702
127389,4776607
779599,4776583
020719,4776464
401537,4776321
241548,4775964
536827,4775808
511509,4775556
858758,4775500
102303,4774909
454891,4774735
249036,4774556
430407,4774528
678217,4774174
735854,4774052
334670,4774016
831426,4773942
727275,4773882
952223,4773803
934070,4773754
183238,4773730
721632,4773702
372163,4773701
894594,4773690
702043,4773646
582409,4773611
856582,4773608
319187,4772922
251263,4772867
292495,4772799
880516,4772664
709131,4772613
684064,4772477
046705,4772437
451404,4772212
671451,4772209
252760,4772201
016345,4772045
102954,4771979
568951,4771896
616325,4771882
147690,4771854
409739,4771726
791437,4771638
487012,4771350
726595,4771246
543803,4771144
376886,4771124
575808,4770977
730228,4770734
815526,4770373
873871,4770214
165588,4770004
702858,4769766
296354,4769711
693185,4769619
019694,4769588
986912,4769566
274627,4769382
637901,4769321
793151,4769309
310577,4769281
436186,4769267
693059,4769192
469554,4769138
884602,4769015
222352,4768967
403182,4768940
423128,4768908
114606,4768891
298390,4768751
181522,4768525
341107,4768315
705578,4768170
535621,4767978
435602,4767918
510888,4767524
441080,4767438
324410,4767436
160127,4767350
661489,4767284
644362,4767271
060496,4767253
568843,4767241
824079,4767062
335775,4767008
061158,4766941
294452,4766715
269607,4766640
134476,4766316
842982,4766159
965541,4766082
120041,4766075
607232,4765938
146242,4765579
634821,4765565
003272,4765451
896501,4765403
766446,4765378
538175,4765340
056369,4765322
534600,4765296
523303,4765259
652226,4765213
874255,4765178
289225,4765033
637416,4764761
130473,4764621
654207,4764479
565420,4764478
370118,4764464
463265,4764391
466503,4764305
201287,4764169
832313,4763914
212651,4763879
539681,4763736
699963,4763396
096307,4763376
773182,4763319
900772,4763307
945190,4763284
146923,4763211
926855,4763180
627462,4763171
942203,4763121
599742,4763028
479509,4763012
040314,4762979
144444,4762813
522778,4762669
979006,4762632
796398,4762363
774424,4762343
186191,4762096
318619,4762095
189186,4761854
506292,4761641
199016,4761584
581022,4761417
933931,4761235
207611,4761120
380372,4760603
571780,4760579
080571,4760576
747521,4760537
239380,4760420
974423,4760408
309509,4760118
786173,4760068
739130,4760031
779619,4760001
860451,4759881
766218,4759832
820711,4759517
619600,4759490
810238,4759412
167612,4759342
634363,4759276
415483,4759225
741148,4759111
162116,4758965
584681,4758932
791155,4758674
051011,4758644
305101,4758643
240157,4758514
872782,4758509
736829,4758409
812303,4758338
353498,4758140
697381,4757971
908406,4757849
321504,4757745
569073,4757646
372355,4757580
012290,4757547
904334,4757476
436404,4757421
576839,4757205
835768,4757203
079825,4757080
912958,4756969
399127,4756905
372716,4756709
779192,4756335
769615,4756320
622847,4756293
036759,4756260
988816,4756235
831416,4755924
357588,4755890
770051,4755777
437816,4755756
023418,4755749
094478,4755702
451088,4755649
414597,4755616
664522,4755117
659197,4755110
635250,4755074
786962,4754957
064524,4754915
306199,4754899
006284,4754700
193607,4754663
382493,4754525
466600,4754393
381329,4754326
211698,4754252
167736,4754164
761876,4754099
438868,4754086
201234,4754058
615971,4754016
622969,4753686
542312,4753520
418780,4753468
944037,4753252
056664,4753229
710719,4753175
768333,4752994
578805,4752826
396170,4752650
548856,4752508
212581,4752428
455161,4752333
523627,4752249
318745,4752240
059442,4751899
705944,4751898
847614,4751874
512506,4751490
796484,4751473
058202,4751339
514796,4751245
579009,4751092
905557,4751088
959534,4751028
594539,4750822
185170,4750759
680795,4750685
438077,4750608
045250,4750578
358187,4750416
222123,4750382
787145,4750177
168503,4750068
202005,4749968
028683,4749749
309859,4749517
825610,4749369
897002,4749345
836983,4749285
095638,4749261
134889,4749139
613488,4749138
428642,4749126
723829,4748927
780754,4748893
241679,4748632
452158,4748185
804015,4747954
134405,4747782
506460,4747537
998192,4747427
417901,4747314
627776,4747105
245944,4747042
214461,4747016
966944,4746708
780675,4746478
941344,4746419
288203,4746282
865613,4746013
653292,4745989
565329,4745988
731830,4745966
467855,4745916
347086,4745886
986507,4745874
051610,4745801
616311,4745782
528245,4745481
292682,4744975
057148,4744957
507707,4744810
812888,4744688
396307,4744586
148200,4744469
128771,4744464
493065,4744196
986868,4744100
746613,4743907
219656,4743815
242291,4743733
545302,4743726
826066,4743702
276552,4743652
848270,4743362
819344,4743205
200825,4742979
240184,4742962
149224,4742958
806891,4742333
587099,4742294
509428,4742240
451654,4742125
974824,4742074
045603,4742012
133297,4741869
249444,4741726
709117,4741683
545018,4741546
383357,4741530
223392,4741399
124195,4741373
739513,4741287
378434,4741226
530205,4741013
397866,4740875
816630,4740818
318257,4740763
414935,4740713
894531,4740606
438841,4740549
546589,4740509
837222,4740449
507425,4740366
865074,4740364
273584,4740354
021832,4740001
740152,4739990
403009,4739975
667120,4739964
540525,4739867
332590,4739834
377997,4739790
514452,4739707
021489,4739694
858972,4739629
964341,4739580
174713,4739552
742739,4739394
974647,4739317
953428,4739280
032995,4739085
265182,4738895
866658,4738580
244833,4738274
918552,4738269
849929,4738264
926215,4738219
558848,4738170
014879,4738062
881960,4737772
724646,4737709
097751,4737693
671630,4737656
114410,4737618
426669,4737541
037664,4737536
634772,4737510
439980,4737460
354301,4737449
657298,4737343
729930,4737337
350975,4737263
227849,4737232
255042,4737153
487523,4737125
535852,4737053
880046,4737047
183730,4736916
036132,4736527
009055,4736491
486320,4736479
238486,4736476
114605,4736327
181900,4736182
149332,4736125
580483,4736101
614967,4736024
520507,4735914
126828,4735277
751412,4735273
231045,4735078
049715,4735012
253757,4734920
825868,4734776
201366,4734593
519282,4734588
021110,4734482
242510,4734264
951474,4734193
962574,4733883
306900,4733872
249347,4733690
521048,4733525
952104,4733524
246460,4733478
592044,4733432
293400,4733101
797903,4732878
856376,4732734
727503,4732727
393640,4732561
493263,4732495
574361,4732438
134149,4732352
103200,4732189
675669,4732133
843864,4732103
738931,4731995
337031,4731850
801980,4731784
741025,4731747
683850,4731658
643665,4731580
957489,4731545
963626,4731301
455001,4731196
964064,4731158
343913,4731085
371438,4730613
313478,4730508
397029,4730360
528707,4730312
952870,4730311
653307,4730222
419456,4730202
872348,4729860
586249,4729639
154829,4729610
587808,4729203
038090,4729094
991192,4729017
190117,4728766
101901,4728764
113279,4728543
635644,4728384
100926,4728379
917897,4728300
591789,4728299
180172,4728187
870604,4727917
194310,4727858
402948,4727791
026169,4727750
772336,4727585
010013,4727489
991830,4727395
307927,4727364
754434,4727304
804495,4727189
681213,4727104
423075,4726922
356025,4726914
117185,4726773
502329,4726573
753358,4726489
347715,4726411
041920,4726381
392895,4726335
470799,4726172
926637,4726138
231965,4725806
009591,4725779
448142,4725461
611021,4725270
836806,4725146
487931,4725002
251719,4724935
588745,4724888
553162,4724879
045291,4724872
450825,4724715
701345,4724673
715974,4724597
931495,4724567
550233,4724554
761187,4724513
226834,4724469
270917,4724437
331127,4724433
033112,4724432
064739,4724370
626738,4724310
549537,4724211
757073,4724099
675707,4724098
485665,4724077
870319,4724051
684212,4724025
285971,4723972
930578,4723937
146390,4723832
510639,4723797
483815,4723689
555908,4723673
173822,4723652
652696,4723631
025088,4723515
171173,4723148
462856,4723118
058474,4723031
129364,4722881
310042,4722873
654977,4722719
319167,4722274
672827,4722250
667560,4722236
743021,4722203
983282,4722156
579832,4722154
497255,4722115
870733,4722019
105482,4721915
211354,4721854
838370,4721495
129229,4721361
248251,4721351
761815,4721106
341633,4721050
312003,4720779
341867,4720771
479766,4720528
918821,4720390
189446,4720150
165416,4720126
128249,4720119
629556,4720080
345201,4720047
845115,4720016
401428,4720002
753285,4719950
866133,4719790
732372,4719601
861212,4719484
713549,4719330
529312,4719304
325021,4719247
571132,4719243
651376,4719202
241322,4719064
910849,4719057
895112,4718990
221414,4718964
000049,4718870
384521,4718799
361678,4718712
055332,4718658
331418,4718636
762999,4718368
455326,4718306
694709,4718218
069373,4718204
550693,4718202
658808,4717867
340370,4717837
764139,4717736
107173,4717728
347303,4717377
451767,4717105
914440,4716819
788571,4716811
020576,4716729
749456,4716714
114834,4716669
387782,4716575
108240,4716440
754052,4716257
644496,4716149
426673,4716109
130264,4716077
413026,4716076
674692,4715771
801707,4715678
241535,4715539
587435,4715428
296991,4715377
618960,4715198
927177,4715124
961558,4715086
749807,4715047
874809,4714937
290895,4714900
236197,4714629
170141,4714574
618695,4714439
321710,4714229
244969,4714157
934124,4714051
688171,4713977
059840,4713710
633555,4713658
176782,4713589
837625,4713524
510130,4713462
114535,4713312
280636,4713245
865291,4713122
023312,4713065
884096,4713059
135192,4713041
009942,4712847
571436,4712748
067529,4712232
360728,4712138
461461,4712029
697516,4711977
761905,4711952
933601,4711814
209045,4711752
760429,4711702
195760,4711699
798052,4711604
205736,4711517
042596,4711380
041490,4711365
464722,4711323
946472,4711322
734514,4711190
661911,4711108
744922,4711096
019147,4711059
930132,4711031
427127,4710868
360161,4710646
544155,4710335
456154,4710272
256609,4710237
610678,4709973
416106,4709971
574588,4709921
345195,4709804
201642,4709765
227757,4709564
151066,4709246
177552,4709230
111664,4709217
647111,4709214
116082,4709153
982752,4709105
104907,4709036
202025,4709026
073324,4708955
949337,4708749
897315,4708739
781453,4708657
693123,4708562
127660,4708552
341687,4708404
762861,4708363
842364,4708333
850837,4708316
107018,4708090
176747,4708004
671722,4707656
526641,4707533
345807,4707418
812044,4707326
493313,4707247
556314,4707082
983424,4706998
054430,4706928
902313,4706811
793457,4706606
365225,4706406
748655,4706398
020948,4706137
093747,4705917
387166,4705883
096906,4705821
804826,4705790
991172,4705715
050654,4705469
694295,4705354
480233,4705263
040197,4705213
929817,4705147
639661,4705047
174169,4705020
261741,4705018
199641,4704999
965824,4704518
717188,4704509
218173,4704294
519016,4704237
110547,4704230
037537,4704224
520486,4703849
861885,4703748
389740,4703704
867779,4703561
196922,4703164
430747,4703053
889106,4702973
274861,4702625
826519,4702572
454615,4702517
970483,4702057
624307,4701932
634353,4701857
814124,4701801
455458,4701689
640112,4701680
133125,4701559
282258,4701289
326244,4701280
985759,4700955
100045,4700915
705974,4700836
285473,4700791
321221,4700722
724227,4700663
658178,4700485
982109,4700479
815882,4700200
029989,4700163
480225,4700149
532739,4700138
154236,4700065
690264,4699995
191881,4699975
302905,4699922
575870,4699835
524098,4699826
865406,4699529
251637,4699426
245353,4699376
020911,4699025
798211,4698953
345097,4698905
614293,4698768
056781,4698636
185494,4698578
701355,4698560
334503,4698531
425012,4698524
190425,4698521
305083,4698491
862832,4698298
367689,4698070
753149,4697816
193753,4697813
255707,4697731
135287,4697538
500728,4697489
576141,4696935
798229,4696907
327577,4696640
035171,4696355
493184,4695979
966978,4695958
259695,4695888
518653,4695705
894448,4695586
799938,4695464
313470,4695420
915453,4695401
935568,4695231
317541,4695212
426974,4695182
771790,4694466
816305,4694460
947020,4694368
798073,4694252
547413,4694232
236044,4694177
395359,4694124
561340,4694077
046807,4694065
722075,4693835
235772,4693826
874688,4693563
296530,4693324
355011,4692943
368018,4692925
625408,4692774
087805,4692726
674733,4692573
653392,4692420
203729,4692369
291336,4692355
928188,4692337
164010,4692197
286826,4692186
831924,4692124
461781,4692096
502694,4692091
384037,4692069
962818,4692035
199438,4692011
450781,4691398
269473,4691387
424269,4691231
182080,4691205
245066,4690929
206281,4690854
722142,4690844
453930,4690694
537948,4690676
495379,4690674
754225,4690156
679181,4690117
151773,4690065
278009,4690017
708679,4689947
145880,4689934
768308,4689774
427683,4689772
938766,4689678
693876,4689677
672311,4689576
849380,4689532
019902,4689411
401265,4689321
357472,4689258
967964,4689230
481239,4689225
405341,4689128
990732,4688848
125255,4688704
380726,4688688
333807,4688686
811766,4688550
034179,4688542
868890,4688532
742864,4688382
683322,4688329
927296,4688324
510439,4688285
060676,4688148
913283,4688064
684398,4688058
250760,4687983
357632,4687779
637511,4687740
946343,4687345
694634,4687344
526620,4687326
723624,4687095
640467,4687090
192194,4687062
492762,4686964
267382,4686948
235589,4686805
504688,4686792
383741,4686725
833286,4686592
606200,4686094
057957,4686023
758786,4685804
600987,4685770
665347,4685548
186046,4685395
078395,4685339
512848,4685235
443603,4685200
371286,4685149
257478,4685019
911122,4684885
537270,4684840
620611,4684812
049719,4684788
261232,4684631
812828,4684501
512605,4684465
380625,4684324
208762,4684068
967321,4684025
250211,4683765
209428,4683734
145611,4683529
597224,4683512
707578,4683424
033668,4683333
351589,4683183
365361,4682941
506615,4682566
475548,4682464
543582,4682453
624852,4682313
053989,4681896
808136,4681882
249908,4681877
634408,4681658
623536,4681637
163647,4681333
646971,4681328
997850,4681136
757884,4681049
517818,4680990
839016,4680907
277991,4680647
191651,4680573
296522,4680564
316106,4680543
931610,4680542
053683,4680346
923418,4680169
029121,4680121
333089,4679921
579230,4679881
145621,4679734
538548,4679636
353854,4679635
734574,4679579
628822,4679464
469622,4679453
954638,4679341
322452,4679307
999367,4679157
554423,4678915
362219,4678688
343595,4678619
453990,4678580
501712,4678549
262567,4678464
873566,4678380
283175,4678006
434706,4677954
870356,4677892
930669,4677663
498503,4677647
692152,4677613
447774,4677587
665211,4677524
670476,4677439
142719,4677412
155085,4677375
501211,4677083
014955,4676965
104366,4676946
906890,4676912
032558,4676896
079792,4676647
506031,4676560
884184,4676544
217750,4676263
798606,4676147
476844,4675824
838106,4675816
983810,4675815
562928,4675785
832312,4675703
001430,4675568
973811,4675506
983484,4675122
945910,4675069
968689,4674941
282379,4674739
962138,4674729
882355,4674635
667983,4674322
093395,4674190
221014,4674043
035186,4674008
602811,4673815
036446,4673778
285651,4673602
381635,4673448
038163,4673447
173646,4673306
186614,4673176
352943,4673157
498671,4673150
907799,4673003
363293,4672834
308815,4672588
868151,4672545
656699,4672498
280051,4672488
155662,4672483
758302,4672432
601278,4672356
684104,4672299
392196,4672189
893413,4672180
540630,4672063
448870,4671986
041484,4671667
489737,4671585
731676,4671531
076524,4671519
965681,4671435
392787,4671181
819001,4671074
000520,4670958
287989,4670645
796325,4670628
535752,4670497
956615,4670454
839769,4670441
348663,4670167
164699,4670013
870102,4669855
692481,4669173
161204,4669155
155764,4669101
185425,4669078
796309,4668858
164324,4668729
742510,4668692
245705,4668673
498746,4668267
368006,4668173
740838,4668119
351755,4668098
929912,4668035
811842,4667982
674035,4667934
123920,4667683
530123,4667680
915098,4667328
333343,4667297
033061,4667198
730995,4667082
232693,4667073
685017,4667003
866036,4666788
272736,4666733
361382,4666643
971724,4666566
664712,4666494
414228,4666459
534982,4666266
264564,4666237
175644,4665965
052532,4665936
160576,4665692
495104,4665363
411962,4665266
067615,4665253
353811,4665241
665432,4665197
351542,4664984
535154,4664983
853515,4664982
985351,4664981
469341,4664973
684693,4664971
241344,4664859
907554,4664678
662581,4664652
604744,4664430
446688,4664419
297856,4664356
935973,4664296
246827,4664096
239067,4663910
484129,4663886
023700,4663720
629405,4663500
527712,4663435
430618,4663292
959120,4663036
473794,4662917
541496,4662890
789642,4662877
922687,4662845
002955,4662816
895356,4662795
583079,4662741
503698,4662549
768312,4662471
621912,4662369
337104,4662353
874010,4662337
540608,4662274
037659,4662248
563874,4662219
139103,4661816
465911,4661790
177182,4661746
045350,4661670
073792,4661519
114533,4661490
911453,4661489
509691,4661129
447062,4661121
744706,4661120
435142,4661005
785854,4660959
661631,4660914
309581,4660902
144930,4660898
496494,4660871
661713,4660829
068906,4660726
978684,4660553
434426,4660526
425398,4660326
280914,4660190
328686,4660105
878981,4660094
504155,4660025
550415,4660024
454631,4659797
308816,4659764
573618,4659725
655024,4659708
636550,4659706
111319,4659385
349605,4659312
030509,4659259
716696,4659206
787834,4658911
895648,4658905
729785,4658878
688801,4658672
149301,4658514
282507,4658482
258680,4658387
084073,4658256
109723,4657602
213917,4657521
321883,4657485
789132,4657212
026628,4657075
359581,4657062
408892,4656764
432246,4656572
379814,4656567
044109,4656445
470911,4656384
902869,4656344
635701,4656213
389635,4656210
960563,4656026
180580,4655893
154161,4655859
536187,4655671
670687,4655653
202832,4655625
801578,4655576
040987,4655570
695018,4655470
321244,4655429
951489,4655197
409951,4655194
316659,4655183
613039,4655150
040158,4654985
378274,4654674
445949,4654615
072536,4654459
835998,4654294
152075,4654270
933283,4654002
533798,4653810
155007,4653768
001643,4653428
485186,4653266
584298,4653140
245266,4652743
703500,4652374
237744,4652286
783271,4652205
474678,4652150
001601,4652001
689637,4651890
278431,4651874
064153,4651862
154876,4651759
537564,4651743
664240,4651673
880329,4651529
333854,4651491
192881,4651446
719288,4651445
884792,4651425
935870,4651371
713887,4651335
325580,4651195
980152,4651154
153823,4650695
212351,4650650
063686,4650572
009961,4650507
865822,4650377
842201,4650363
540527,4650220
832896,4650155
229637,4650118
292645,4650087
991287,4650080
072965,4650061
935468,4649996
032168,4649963
140877,4649801
356893,4649755
208267,4649647
817091,4649566
907924,4649454
977850,4649396
406491,4649333
918429,4649305
361981,4648976
115236,4648972
197956,4648910
359391,4648905
919109,4648685
469128,4648636
197497,4648423
192113,4648141
143405,4647971
720814,4647967
308894,4647914
736434,4647879
472666,4647725
647266,4647724
077382,4647708
330875,4647628
617630,4647597
451023,4647565
354845,4647542
997168,4647505
995806,4647201
112472,4647171
992222,4647137
919622,4647089
106202,4646966
369186,4646725
340159,4646698
522812,4646667
643486,4646545
439330,4646330
202543,4646154
833368,4646131
212205,4645991
252402,4645945
262586,4645640
559601,4645611
130701,4645591
654524,4645583
306871,4645549
444739,4645395
292611,4645306
456376,4645279
226194,4645137
179990,4645051
383061,4644997
028577,4644847
553903,4644834
959795,4644714
817876,4644593
331353,4644576
612856,4644544
527623,4644532
122155,4644527
833737,4644518
953327,4644506
517754,4644459
260163,4644357
659342,4644352
040250,4644268
290089,4644256
606844,4644228
053588,4644196
573250,4644170
267916,4644163
442463,4644062
068333,4644009
083359,4643928
915348,4643769
234707,4643692
264576,4643664
643773,4643653
548380,4643565
870434,4643460
451104,4643418
942342,4643351
237170,4643293
211056,4643207
214979,4643137
767912,4643132
666350,4643114
753530,4642807
628329,4642775
187826,4642737
735557,4642618
060387,4642612
885847,4642570
451704,4642472
101681,4642384
083969,4642360
588459,4642285
800106,4642184
540843,4642073
587219,4642054
231987,4641876
495668,4641865
340770,4641638
355649,4641528
694940,4641513
339694,4641510
456537,4641412
533426,4641234
959437,4641222
888618,4641014
038577,4640896
889985,4640799
868899,4640797
342904,4640782
501669,4640687
098515,4640553
744948,4640358
559551,4640142
507414,4640120
019477,4640022
977954,4639957
002368,4639951
269831,4639941
500000,4639881
285375,4639739
233089,4639520
804083,4639434
111729,4639128
541464,4639099
496193,4638901
668105,4638790
755194,4638745
461968,4638588
122867,4638369
686155,4638224
996626,4638180
029182,4638161
406709,4638129
731721,4638052
523865,4637927
464791,4637810
276728,4637743
617016,4637203
813009,4637145
390214,4637034
913038,4637015
679112,4636978
924419,4636968
070888,4636745
022511,4636644
981742,4636385
892889,4636184
871102,4636172
292689,4636145
337089,4636114
269721,4635738
866828,4635625
647149,4635268
830536,4635046
037190,4634853
806001,4634709
593271,4634275
185957,4634251
639933,4634159
395245,4634150
855823,4634020
510862,4633927
935376,4633815
430648,4633325
877692,4633226
772997,4633158
341615,4633149
762290,4633136
047108,4632552
541995,4632467
170975,4632413
634889,4632246
222469,4632064
336588,4632055
033365,4632053
189274,4632011
008551,4632006
251695,4631996
360918,4631851
293252,4631772
586758,4631486
474410,4631208
162570,4631199
604801,4631194
722137,4631046
810741,4630988
479344,4630955
475812,4630891
166310,4630569
516631,4630568
596697,4630541
688750,4630475
057596,4630098
380156,4629943
176677,4629885
787815,4629848
750124,4629841
368056,4629789
703680,4629787
451879,4629500
945187,4629499
209555,4629423
507269,4629330
728139,4629269
883674,4629174
066626,4629156
119335,4628929
568847,4628744
078589,4628637
259022,4628625
073760,4628596
487457,4628490
272747,4628401
795287,4628290
242777,4628278
626443,4628249
587935,4628226
370324,4628005
377006,4627958
580235,4627941
207425,4627843
135942,4627773
281135,4627770
981772,4627547
861998,4627336
250052,4627310
163134,4627295
772055,4627212
357656,4627096
473335,4627092
972672,4627009
951467,4626976
387497,4626618
682015,4626588
751061,4626501
705703,4626446
989044,4626392
515193,4626270
215151,4626268
512886,4626199
735128,4626197
851961,4626062
791237,4626046
166833,4626018
745347,4625920
980935,4625691
290238,4625579
457632,4625384
406400,4625307
696801,4625136
195054,4625032
318917,4625024
786957,4624888
343876,4624809
958691,4624762
040428,4624609
083844,4624460
320217,4624340
106881,4624329
483344,4624224
581300,4624214
158130,4624213
288729,4624205
942887,4624203
712118,4624151
708125,4624138
597092,4624121
124510,4623987
832126,4623702
930315,4623449
593031,4623448
622056,4623410
617857,4623175
890522,4623077
200641,4623071
641384,4623050
955098,4622852
295509,4622851
487359,4622761
475939,4622623
610942,4622603
298626,4622550
547137,4622336
563791,4622324
625637,4622322
864533,4622155
774126,4622145
698592,4622032
279592,4622023
098695,4621979
741387,4621909
797450,4621832
640155,4621807
239246,4621563
782284,4621549
183908,4621511
496864,4621429
589782,4621420
987573,4621409
467880,4621331
781513,4621232
454824,4621224
403812,4621142
495755,4620856
974230,4620807
096267,4620542
332917,4620443
908858,4620437
865909,4620326
386590,4620325
153208,4620144
858970,4620135
580840,4620042
384783,4620031
916368,4619987
538410,4619958
732453,4619954
